2614	1769	
2616	390	
2622	3167	
2626	4753	
2631	409	
2632	3836	
2642	830	
2646	752	
2648	2112	
2656	1180	
2658	382	
2661	746	
2664	4704	
2671	1275	
2674	1123	
2675	1123	
2678	999	
2680	2067	
2684	314	
2686	917	
2692	441	
2702	453	
2706	395	
2711	792	
2717	383	
2718	362	
2719	776	
2726	384	
2728	1630	
2730	788	
2741	1491	
2746	439	
2748	1414	
2751	1295	
2762	1416	
2764	1691	
2766	682	
2768	1721	
2771	1096	
2774	1055	
2776	481	
2778	861	
2782	1789	
2784	1844	
2786	705	
2789	860	
2791	755	
2793	2515	
2796	4429	
2801	1151	
2803	845	
2804	723	
2806	640	
2809	1678	
2811	1586	
2815	667	
2816	720	
2817	1055	
2821	763	
2826	965	
2828	385	
2831	825	
2846	395	
2848	1450	
2866	415	
2868	1365	
2871	728	
2878	1222	
2881	709	
2886	780	
2888	1178	
2890	1153	
2896	778	
2906	390	
2911	691	
2926	476	
2937	386	
2938	342	
2939	380	
2946	995	
2951	791	
2956	772	
2957	518	
2958	923	
2966	882	
2968	2313	
2976	4163	
2984	729	
2986	658	
2988	1324	
2991	886	
2992	3018	
2998	1688	
3001	737	
3004	1192	
3006	913	
3008	387	
3011	502	
3013	309	
3017	2664	
3021	1253	
3023	1923	
3025	2413	
3028	4675	
3033	1614	
3035	1192	
3040	1024	
3044	810	
3046	377	
3051	750	
3060	1372	
3066	779	
3068	1167	
3086	789	
3091	794	
3101	1099	
3106	3933	
3124	632	
3125	1080	
3127	358	
3129	776	
3130	383	
3131	347	
3139	1426	
3141	378	
3145	2392	
3148	4654	
3152	5249	
3164	4793	
3169	386	
3170	708	
3172	380	
3186	809	
3191	578	
3206	830	
3226	394	
3227	650	
3237	470	
3238	389	
3239	4376	
3246	777	
3266	736	
3271	756	
3285	1777	
3287	375	
3288	468	
3306	830	
3326	847	
3332	409	
3333	423	
3346	761	
3366	678	
3386	761	
3406	395	
3409	720	
3410	377	
3411	378	
3412	351	
3416	408	
3426	767	
3431	806	
3446	364	
3448	1261	
3466	1095	
3471	799	
3481	816	
3486	762	
3501	787	
3502	833	
3506	756	
3511	780	
3526	726	
3540	354	
3546	787	
3553	821	
3566	640	
3586	884	
3591	859	
3606	698	
3626	421	
3646	436	
3666	746	
3686	574	
3706	994	
3726	639	
3746	583	
3766	399	
3786	612	
3806	789	
3811	404	
3826	807	
3846	657	
3851	589	
3860	454	
3866	535	
3878	799	
3886	749	
3891	385	
3906	687	
3926	578	
3931	801	
3946	822	
3966	392	
3986	787	
4006	771	
4011	627	
4021	702	
4022	397	
4026	830	
4031	833	
4046	822	
4066	753	
4071	767	
4072	347	
4086	774	
4106	777	
4126	364	
4146	796	
4166	599	
4186	824	
4206	798	
4226	641	
4231	452	
4246	550	
4253	757	
4258	543	
4266	668	
4271	718	
4286	775	
4291	721	
4292	450	
4306	371	
4311	772	
4320	453	
4326	393	
4346	321	
4366	603	
4371	623	
4386	799	
4406	853	
4426	821	
4446	806	
4466	766	
4486	379	
4506	384	
4526	685	
4546	509	
4566	327	
4586	807	
4606	656	
4626	778	
4646	546	
4666	321	
4686	391	
4706	804	
4726	805	
4746	811	
4766	791	
4786	393	
4806	736	
4826	529	
4846	870	
4866	862	
4886	780	
4906	775	
4926	777	
4946	365	
4966	386	
4970	406	
4986	378	
5006	849	
5026	970	
5046	984	
5066	863	
5086	788	
5106	394	
5126	417	
5146	364	
5166	375	
5186	963	
5206	816	
5226	718	
5246	548	
5266	531	
5286	378	
5306	512	
5326	398	
5346	522	
5366	519	
5386	505	
5406	502	
5426	513	
5446	506	
5466	492	
5486	472	
5506	538	
5511	473	
5526	509	
5546	475	
5566	504	
5586	559	
5606	778	
5626	926	
5646	970	
5666	389	
5686	724	
5706	517	
5726	416	
5731	770	
5746	681	
5766	487	
